,level_0,index,up_count,down_count,total_count,polar_score,polarity
581,1691,절상/NNG;추세/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
582,1697,인상/NNG;가능성/NNG;줄/VV,10.0,7.0,17.0,1.3291611386267168,Hawkish
583,1721,국채선물/NNG;소폭/MAG;하락/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
584,1725,우려/NNG;부진/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
585,1733,채권/NNG;가격/NNG;하락/NNG;채권/NNG;약세/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
586,1736,낮/VA;안정/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
587,1738,변동성/NNG;크/VV;우려/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
588,1743,다원화/NNG;강세/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
589,1747,가격/NNG;하락/NNG;압력/NNG;높/VV,10.0,6.0,16.0,1.550687995064503,Hawkish
590,1750,가계/NNG;부채/NNG;감소/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
591,1755,통안채/NNG;입찰/NNG;부담/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
592,1757,국제/NNG;유가/NNG;소폭/MAG;상승/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
593,1758,유로존/NNG;탈퇴/NNG;우려/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
594,1762,둔화/NNG;우려/NNG;확산/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
595,1763,신용위험/NNG;크/VV,10.0,7.0,17.0,1.3291611386267168,Hawkish
596,1775,하락/NNG;아니/VCN,10.0,7.0,17.0,1.3291611386267168,Hawkish
597,1777,급락/NNG;상승/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
598,1781,유로존/NNG;이탈/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
599,1787,경제/NNG;충격/NNG;줄/VV,10.0,7.0,17.0,1.3291611386267168,Hawkish
600,1790,안정/NNG;높/VA,10.0,7.0,17.0,1.3291611386267168,Hawkish
601,1795,강하/VA;모멘텀/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
602,1816,피해/NNG;줄/VV,10.0,7.0,17.0,1.3291611386267168,Hawkish
603,1822,최저/NNG;최대/NNG,10.0,7.0,17.0,1.3291611386267168,Hawkish
604,1823,소득/NNG;증가율/NNG;웃돌/VV,10.0,6.0,16.0,1.550687995064503,Hawkish
605,1830,가격/NNG;부담/NNG;높/VA,10.0,6.0,16.0,1.550687995064503,Hawkish
606,1837,유가/NNG;충격/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
607,1838,우려/NNG;불확실성/NNG,10.0,6.0,16.0,1.550687995064503,Hawkish
