* 통계표명 :,중위매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:50:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,,수영구,,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,243000,243000,243000,243000,242500,241500,240000,240000,242500,245000,250000,251500,251500,251500,251500,251500,249500,249500,249500,249500,249500,249500,246000,246000,246000,246000,246000,246000,253500,253500,253500,270000,270000,270000,271000,271000,272000,272000,272000,272000,272000,272000,272000,273000,273000,273000,273000,270000,270000,270000,270000,270000,270000,271000,273000,273000,273000,273000,274000,273000,374500,374500,374000,374000,374000,370000,370000,370000,370000,370000,370000,370000,366000,368500,368500,368500,368500,368500,368500,368500,368500,365500,363500,363500,363500,363500,363500,363500,363500,363500,363500,366000,366000,366000,369000,381000,398500,405000,405000
,동부산권,,,219366,216923,216923,216439,215876,214218,213067,210633,210385,210261,210261,209479,209563,209165,207572,207450,207572,208153,207717,207717,207962,208546,208056,207523,213041,213256,213623,214039,213507,213997,217551,217398,218336,217740,218533,218716,218317,218317,218582,220567,222626,223857,243104,243577,244203,245040,249123,251608,251673,251676,252254,252609,253799,254760,256325,259334,259962,261866,264599,264692,264877,265657,265857,266584,267035,267257,267571,267593,267593,268036,268036,327281,326682,325285,323599,319531,315820,311901,311394,310369,305536,304829,303200,301113,305347,304249,302054,301068,299975,298525,297407,296522,295412,293665,293549,296967,305134,307415,307415,306596,304717,303059,306766,307896,310131,312057,327595,340136,346436,356151
,,해운대구,,220000,215000,215000,215000,214000,213500,212500,209500,209500,209500,209500,208000,208000,207250,204000,204000,204000,205000,205500,205500,206000,206500,205500,204500,212500,213500,214000,214500,213500,214500,222000,221500,223500,221500,222000,222000,222000,222000,222000,224500,226000,227500,250000,250000,250000,250000,255000,255000,255000,254000,254000,254000,256000,257000,258500,262000,262000,264500,269000,269000,269000,268500,268500,268000,268000,268000,268000,267500,267500,267500,267500,371500,371500,369000,367500,361500,354000,346500,346500,346500,340000,340000,338000,335000,340000,337500,332500,332500,332000,332000,330000,328000,326000,325500,325500,330000,350000,355000,355000,353000,347500,342000,349000,349000,352500,354000,385000,402500,410000,425000
,,금정구,,220000,220000,220000,220000,220000,216000,212500,210000,210000,210000,210000,211000,211000,209500,209500,209500,209500,210000,206500,206500,206500,207000,207000,207000,213000,211500,211500,212000,212000,212000,212000,212500,212500,213500,216500,217500,217500,217500,218000,220500,223500,224500,251000,252500,252500,254500,256500,263500,263500,266000,266000,266000,266500,268500,270000,272000,272000,272000,274500,275000,276000,277500,277500,278000,279000,279000,279500,280500,280500,280500,280500,307500,307500,307500,303500,303500,302500,301000,299500,297000,287500,287500,287500,285000,291000,291000,291000,287500,287500,284000,286500,287500,287500,287500,287500,293500,288500,290000,290000,291000,292500,295000,295000,297000,297000,298000,299500,309500,314000,321000
,,동래구,,227500,227500,227500,227500,227500,225000,225000,223000,222000,221500,221500,221500,221500,222500,222500,222000,222500,222500,222500,222500,222500,223000,223000,223000,223500,223500,224000,224500,224500,224500,224000,224000,224000,225000,225000,225000,225000,225000,225500,226500,229500,231000,250000,250000,252500,254000,260000,265000,265000,265000,267000,268000,268500,268500,270000,274000,277500,280000,280000,280000,280000,280000,280000,283000,283000,284000,285000,285000,285000,287000,287000,320000,320000,320000,320000,317000,317000,316500,315500,314500,314500,312000,310000,310000,305000,305000,305000,303500,301000,297500,294500,294000,293000,288000,287500,289000,289000,289000,289000,289000,290500,291500,294500,299000,301500,306500,314500,323500,323500,325500
,,기장군,,186500,186500,186500,180000,179000,178500,178500,178500,178500,178500,178500,180000,181000,181000,181000,181000,181000,181000,180500,180500,180500,182000,182000,181500,186000,186000,186000,185500,185000,185000,185000,185000,184500,184000,184000,184000,192000,192000,192500,193500,194500,194500,195500,197000,197500,198500,199000,199500,200000,200000,201000,202000,202500,203500,205500,206500,207000,208500,210000,210000,210000,215500,217000,218500,220500,220500,220500,221000,221000,221000,221000,217000,212500,210500,208500,203500,202500,201500,201500,199000,198000,197000,195000,193000,220000,220000,220000,220000,218000,218000,218000,217500,217500,215000,215000,215000,222000,221000,221000,220000,219000,219000,219000,217000,218000,217500,218000,225000,240000,250000
,서부산권,,,173877,173199,171891,171382,169842,167071,166510,165801,164208,163322,163258,162986,162032,161494,161227,161859,163578,164235,164809,164255,163902,163412,164060,164060,167195,167014,167170,167182,167582,167712,167556,167737,167866,168240,168240,168089,170809,170992,171308,172314,172836,173043,183581,183704,183589,184575,184941,184743,184918,184890,185004,184743,184980,185151,185676,185734,187652,189598,191676,193676,194282,195116,195634,196616,197782,198074,198401,198889,199145,199270,199043,215741,215404,215358,215358,215143,214891,214138,213681,213328,213667,214054,213919,213090,210106,209313,208680,208215,207574,206771,205323,205054,204906,204401,204392,204683,211050,210942,211386,211276,211166,210774,211381,211714,212325,212324,213277,216529,219022,220410
,,북구,,170500,168500,168500,167000,163000,162000,161500,160500,157000,155500,156000,155000,155000,154000,154000,156000,158500,159500,162500,162500,162500,163500,164500,164500,172500,172500,173500,173000,174000,174000,173000,173000,173000,173000,173000,173000,173000,173000,172500,173500,174500,174500,197500,197500,197500,200000,200000,199000,199000,199000,199000,199000,199000,199000,199000,199000,199000,199500,202000,203000,203500,205000,205500,206000,206500,207000,207500,207500,208000,208000,207500,240000,240000,240000,240000,240000,239000,239000,239000,239000,239000,241000,241500,241000,230000,228500,227500,227000,227000,227000,223500,223500,223500,222000,222000,222000,235000,235000,236000,235000,235000,235000,236000,236000,236000,236000,236000,236000,237500,240500
,,강서구,,325000,325000,325000,325000,325000,325000,325000,326000,324500,321000,319500,318500,317000,316500,316000,315000,314000,313000,310000,308500,307500,307500,307500,307500,307500,307500,307500,307500,309000,309000,309000,309000,309000,310500,310500,310000,310500,311500,312500,314500,315500,316000,316000,316000,314000,316000,316000,316500,316500,316000,318000,316500,318500,321500,321500,322500,317500,318000,322000,324000,326000,328000,328000,334500,334500,334500,335000,337000,336500,337500,337500,357500,357500,357000,357000,356500,357500,358500,356000,351000,351000,352000,350500,349500,339500,340000,337000,334000,331500,328500,327500,326500,325000,325000,325500,325000,332500,333500,334500,334500,334500,334000,335000,336500,338000,338500,344000,357000,359000,362500
,,사상구,,168000,168000,166500,166500,166500,163500,162000,160750,160500,159500,159500,158750,159500,159500,159250,159250,160000,160000,159500,159000,158500,159500,160000,160000,161000,161000,161000,161000,161000,161500,161500,161500,162000,162500,162500,162000,162500,163000,164000,165500,166000,166000,166500,167000,167000,167000,168500,169000,169000,169000,169000,169000,169500,169500,169500,169500,169500,171000,172000,174000,174500,174500,174500,174500,176500,177000,177500,177500,178000,177500,178000,185000,185000,185000,185000,185000,185000,182000,181000,180000,181500,180500,180500,178000,184000,182500,182500,182500,181500,180000,180000,180000,180000,180000,180500,180500,181500,180500,180500,181500,181000,181000,182500,184000,186000,186500,188000,190000,196500,196500
,,사하구,,167500,167500,165000,165000,164500,160000,160000,159794,159000,159000,158500,155500,152500,152000,151500,151500,153500,154500,154000,153000,152500,149500,150000,150000,150500,150000,149500,150000,150000,150000,150500,151000,151000,151500,151500,151500,151000,151000,151500,152000,152000,152500,160000,160000,160000,160000,160000,160000,160500,160500,160500,160000,160000,160000,161500,161500,162000,166000,168000,171000,171500,172000,173000,174000,175500,175500,175500,176500,176500,177000,176500,172500,171500,171500,171500,171000,171000,170500,170500,171500,171500,171000,170500,170500,170000,170000,170000,170000,169500,169000,168500,168000,168000,168000,167500,168500,166000,166000,166000,166000,166000,165000,164500,164000,164000,163500,163500,167500,168500,168500
대구,,,,159820,160465,161539,161925,161924,162485,162742,163065,163208,163264,163453,163683,164327,164637,165402,167697,169211,170891,174236,175066,176120,178087,180106,182571,187179,187770,189065,190449,190870,191067,191808,192344,192788,194701,195491,196570,198217,199847,201674,203356,204429,206994,246914,248332,250821,253372,254993,254993,254816,253351,252650,252181,251822,251341,250767,250394,249745,249590,249568,249160,249137,248937,248704,247664,246852,245912,246142,247697,247774,248464,249348,253033,253498,253567,253279,253898,254190,254118,254104,254648,254742,254818,255007,255277,266417,266993,267375,267863,267948,267277,266373,265954,265878,265861,266816,267810,279536,280232,280264,280822,279914,280469,279883,281220,284910,288665,291573,298173,302910,307254
,중구,,,203000,203000,203000,203000,203000,203000,203000,203700,203700,203700,205000,207250,208250,208250,208250,208750,210000,210500,211000,212500,213000,215000,218000,219000,220500,221000,221000,221000,221500,222000,222000,222000,222000,222000,222000,223000,224500,225500,225500,232500,232500,240000,298500,303500,305500,306500,307000,307000,307000,307000,307000,305000,305000,305000,305000,305000,302500,303000,303000,303500,302500,302000,301000,301000,300500,300500,302500,306500,307000,307000,307500,300000,302500,304000,310000,310000,310000,310000,310000,310000,313500,316000,320000,324000,360000,360000,360000,360000,364000,364000,364000,364000,364000,364000,370000,375000,468000,472500,472500,472500,471000,467500,463500,468000,470000,483000,486000,495000,504500,512500
,동구,,,134500,135000,136500,137500,138500,139000,140000,140000,140000,140000,140000,140000,140000,140000,140000,144000,145000,146500,147000,148500,149000,149000,150500,153000,166000,166500,167500,168000,169000,169000,169000,169500,170500,171500,173500,174000,176000,178000,179000,181000,182000,184000,235000,237000,239500,240500,243500,243500,243500,243500,242500,242500,242500,242500,240000,238500,237500,237500,237500,236000,236000,236000,235500,230000,229000,227500,227000,226500,227000,227000,227000,234000,234000,234000,234000,234000,234000,234000,234000,234000,234000,233000,232000,232000,242500,242500,242500,242500,242000,240000,240000,240000,240000,240000,240000,240000,253000,253000,253500,253500,253000,254500,254500,253500,255500,256000,257500,257500,264000,265500
,서구,,,127500,127500,130000,130750,130750,130750,130750,131400,131400,132050,132400,134500,134500,134500,134500,134500,135000,137000,137500,138500,139000,140500,143000,144500,147500,148500,149500,151000,151000,153000,153000,154500,155500,156000,156500,156500,156500,157500,157500,158500,161000,162500,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205500,206000,205500,205500,205000,205000,205000,205500,205500,205500,205500,205500,205500,205500,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,228500,230000,232000,236500,237500,238500,241000,241500,241500,242000,243000,243000,243500,243500,244500,244500,244000,244000,245000,245000,252500,255000,270500,276000,281000,284000
,남구,,,144500,145000,145000,145500,145500,145500,145500,146500,146500,147500,148500,150500,154500,154500,154500,155000,157000,157000,160000,159000,156500,158000,161500,165500,171500,174000,176500,176500,177500,177500,177500,177500,178500,178500,179000,180500,183000,183000,185500,187500,189500,195500,222500,224500,232000,234500,240000,240000,237500,237000,236000,235500,234500,232000,228000,226500,225500,226000,226000,226000,226000,226500,226500,225000,225000,225000,225000,225000,225000,226000,227000,215000,215000,216000,217000,218000,218000,218500,218000,218000,218000,218000,218000,220000,234500,234500,234500,234500,234500,235500,237000,237000,241000,242000,241500,243000,254500,257500,257500,257500,257500,257500,257500,257500,259000,260500,265000,271000,272000,277000
,북구,,,143000,143963,145000,145000,145000,146500,146500,147000,147500,147500,147500,149000,150000,151500,152500,156000,158500,160000,167000,170000,171500,173000,175000,177000,180000,181000,181500,182000,182000,182500,183500,183000,182500,184000,185000,186000,188500,189000,190000,192000,193000,195000,208500,210500,213000,216500,218000,218000,217500,217500,215000,213000,213000,211000,210500,210000,210000,209000,209000,209000,209000,208500,208500,208000,206000,202500,202500,202500,202500,202500,202500,204000,206000,206000,205000,205500,204500,203000,203000,203000,203000,206500,206500,206500,206000,206000,206000,205000,205000,204500,202000,202000,202000,202000,202000,203000,209500,208000,207000,206500,207500,208000,208000,208000,210500,210500,210500,212500,214000,215000
,수성구,,,212500,212500,212500,212500,212000,212000,212000,212000,212000,212000,212000,212000,212000,212000,212000,213500,218500,218500,221000,221000,221000,223500,227500,230000,230000,230000,230000,232000,232000,232000,234500,235000,236000,242500,244000,247500,250000,253000,259000,262000,262000,265000,340000,340000,343000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,349000,349000,349000,349000,349000,349000,349000,349000,355000,355000,358500,359000,355000,355000,355000,355000,357500,360000,362500,362500,365000,365000,365000,365000,365000,397500,397500,397500,397000,397000,395000,395000,395000,395000,395000,400000,400000,412500,412500,412500,412500,410000,408500,406500,411500,422000,436500,443000,456500,467500,484500
,달서구,,,156000,157000,158500,158500,158500,158500,159000,159500,159500,159500,159500,160000,161000,161000,162500,165000,164000,167500,171000,171000,173500,176000,176500,180000,187000,187000,190000,192500,193000,193000,193000,194000,194500,194500,194500,194500,195500,197500,198000,198500,200500,203500,234000,236000,238500,239000,241500,241500,241500,236500,236500,236500,235500,235500,235500,235500,235500,235500,235500,235500,235500,235500,235000,234500,233500,233500,234500,235500,235500,235000,238000,249000,249000,249000,248000,248000,248000,247000,247000,247000,247000,245000,245000,245000,255000,256500,256500,256500,256500,256500,254500,254500,254500,254500,254500,257500,259500,261500,262000,264500,264500,265500,265500,266500,268000,268000,271500,283000,286000,286500
,달성군,,,117000,118000,120000,123000,123000,125500,125500,125500,126000,126000,127500,128000,128000,128000,129500,130000,130000,131000,133000,133000,133000,136000,138000,138000,139500,142000,143000,143000,144500,144500,144500,146000,146000,147000,147000,147000,147500,147500,147500,147500,147500,147500,177500,177500,178000,178000,178500,178500,178500,178500,178000,178000,177500,177500,177000,176500,180000,180000,179500,179500,179500,178500,178500,178000,178000,177500,177000,177000,177000,178000,176500,198500,198500,198500,198500,198500,198500,198500,198500,199000,199000,199000,201000,202000,209500,210500,213000,218000,218000,218000,218000,214500,213000,212500,211000,209500,233000,235000,235000,235000,231000,234000,233000,234000,235500,239000,237500,237500,239500,240500
광주,,,,119741,119741,121062,121658,121792,122139,122681,122359,122594,122728,122998,123417,123417,123498,123743,124127,125595,125595,125750,125720,125720,125842,126136,126136,128129,127921,128464,129103,128970,128527,128958,128958,129090,129746,129869,130675,130585,131035,132540,134898,135311,136813,160096,161290,161498,162946,164236,164958,164969,166082,165186,166373,165747,165299,164476,164857,164448,163938,164079,163938,164089,164102,163963,163256,161318,161359,161414,161090,161488,162457,163031,176790,178242,177435,177656,177675,177555,177810,178001,177641,178270,178578,179350,179735,195944,194925,195362,195892,195547,195393,195417,195548,195386,195386,195529,195600,197605,198054,197194,197231,197380,197429,197479,197779,197594,197318,198051,198981,200037,201074
,동구,,,131500,131500,135500,137000,137000,140000,143000,143000,143000,143000,150000,150000,150000,152000,152000,152000,152000,152000,152000,151000,151000,151000,151000,151000,151000,151000,151000,151000,151000,151000,152000,152000,152000,152000,152000,154000,156000,156000,158000,163000,163000,163000,185000,185500,185000,185500,185500,185000,185000,185500,185500,186500,186500,186500,186000,187000,187000,188000,188000,188000,189000,189000,189000,189000,188500,187500,189500,189000,189000,188500,188000,186500,187500,188500,188500,187500,188500,189000,188000,186500,186500,188500,189000,188500,210000,209500,209500,209500,209500,209500,210000,210000,209500,209500,209500,209500,228500,228500,228500,229000,232000,233000,234000,235000,235000,235000,233000,240000,247000,248000
,서구,,,137000,137000,138000,139000,139000,140000,139000,139000,140000,140000,140000,140000,140000,140000,141000,142000,142500,142500,142500,142000,142000,142500,142500,142500,142500,144000,144500,146000,146000,146000,147500,147500,147500,149000,149500,149500,151000,151000,154000,156500,157000,158500,180500,183000,184000,185000,185500,185500,185500,186500,185000,187000,185000,185000,184000,183000,183000,182500,182500,182500,183000,183000,183000,183000,181000,179500,180000,180000,180000,180000,182000,186500,189000,189000,188000,188000,187000,188000,189500,189500,191000,191000,193000,196000,205000,205000,205000,205500,206000,206000,206000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,205000,203500,203500,204000,204000,206500,207000
,남구,,,125000,125000,125000,125000,125000,125000,125000,125000,125000,125000,127000,127000,127000,127000,127000,128000,135000,135000,135000,135000,135000,135000,136000,136000,136000,136000,136000,137000,137000,137000,137000,137000,137000,137000,137000,140000,140000,140000,140000,142000,142000,143000,160000,160000,160000,160000,162000,163000,160000,161000,161000,162000,163000,164000,164000,165000,165000,164000,164000,164000,163000,163000,164000,163000,161000,161000,161000,162000,162000,163000,163000,203000,203000,203000,203000,204500,205000,205000,205000,203000,203000,203500,205500,204500,241000,234000,236000,236000,236000,236000,236000,239500,239500,239500,240500,241000,244000,245000,240000,239000,239000,239000,239000,241000,241000,241000,245000,245000,245500,248000
,북구,,,110402,110402,110402,110935,110935,110935,113000,112000,112000,112000,112000,112000,112000,112000,112000,112000,111500,111500,112000,112000,112000,112000,112500,112500,115500,114500,115000,115000,115000,114000,114500,114500,114500,115000,115000,116000,116000,117000,117500,118500,119000,120000,140000,141500,141500,144000,146000,147500,147000,147500,148500,147500,146500,146000,146000,146000,146000,145500,145500,145500,145500,146000,146000,146000,144000,144000,144000,143000,142000,142000,142000,149000,148500,148000,149500,149000,149000,149000,150000,149500,149500,150000,150000,149500,162500,162500,163000,163000,161500,161000,161000,161000,161000,161000,161000,161000,161500,162500,162000,162500,162500,162500,162500,161500,162000,162000,162500,163500,161500,160500
,광산구,,,111500,111500,115000,115500,116000,116000,116000,116000,116000,116500,115500,115500,115500,115500,115500,115500,117500,117500,117500,118000,118000,118000,118000,118000,122000,121000,122000,122500,122000,121500,121000,121000,121500,122000,122000,122000,121500,122000,124000,127500,128000,130500,162000,162500,162500,164000,165000,165500,167500,169500,166500,169500,169500,168000,166000,167500,166000,165500,166000,165500,166000,165500,164500,162500,160500,162000,161500,161000,163500,166500,167000,184000,187500,185000,185000,185000,185000,185000,183500,184000,185000,185000,185000,185000,200000,200000,200000,201500,201500,201500,201500,201000,200500,200500,200500,200500,202500,202500,202500,202500,202500,202500,202500,203500,203500,202500,202500,203500,206000,209000
대전,,,,192831,190817,190233,188150,187965,187592,185581,184405,184315,184315,184315,184320,184207,184140,184320,186221,187323,187972,187796,187124,187202,187472,188296,188279,193917,193172,192843,192737,192725,192673,191516,190951,190357,190038,190669,190735,191222,190994,191382,191039,191044,190577,193083,192723,192007,192388,192628,191789,191571,190996,190895,190651,190499,190562,190562,191508,194822,195554,196045,196640,196874,196419,196682,196682,196834,196422,196415,196474,197184,197068,197436,200499,201180,200814,201439,201421,200641,200815,201629,200409,199707,199832,199967,201417,217852,218028,218225,218619,218494,219640,222067,223786,226175,228106,230280,233906,249819,253894,254748,258023,262591,270813,273897,277351,286879,290977,293581,298787,304618,313852
,동구,,,140000,140000,140000,136500,136500,136500,135500,134500,133500,133500,133500,133000,133000,132500,133000,136000,137000,137000,137000,137000,137000,137000,138000,137500,155000,154500,153000,153000,153000,155000,155000,155000,155000,155000,155000,155500,157500,157500,157500,157500,158000,158000,170000,170000,169500,170000,170000,169500,169500,169500,169500,168500,168500,168500,168500,168500,168500,167500,167500,167500,167500,167000,167000,167000,168000,168000,168000,168000,168000,167500,168500,170000,168000,168000,168000,166500,166500,166500,166000,166000,165500,165500,165500,165000,175000,175000,175000,175000,175000,175000,174000,174000,174000,174000,178000,175000,222000,224500,227500,230500,236500,241000,242000,244500,246000,250000,257500,260000,260500,264000
,중구,,,177500,177500,177250,176250,176250,178500,177000,176250,176500,176500,176500,176500,176500,176500,176500,177500,178000,178000,177500,176500,177000,177500,177500,177000,177000,177000,177000,175500,175000,174500,174000,174000,173500,172500,175000,175000,175000,175000,176000,176000,176000,176000,176500,176500,176500,178500,178500,178500,179000,178000,177000,177000,176000,176000,176000,176000,176000,176000,176000,176000,176000,174000,175000,175000,174500,175000,175000,175000,176000,176000,176000,179500,180000,179500,179500,179500,180000,180000,180500,180500,180500,180500,180500,180500,178500,178500,177500,178500,179500,179500,179500,178500,179000,186500,189000,195000,182000,183000,183000,184000,187000,200000,208000,208000,208000,208000,208000,209000,212500,218500
,서구,,,195000,192500,192500,190000,189500,189000,187500,185000,185000,185000,185000,185000,185000,185000,185000,187500,190000,192000,192000,191500,191500,191500,192000,192000,192500,192500,192500,192500,193000,192500,191000,191000,190500,190000,190500,190000,190000,190000,190000,190000,190000,189000,188000,188000,186500,186500,186500,185500,185000,184500,185000,184000,183000,182500,182500,184500,188500,188500,188500,189500,190000,190500,191500,191500,192500,192500,193000,193000,193000,192500,192500,210500,211500,211500,211500,212000,211000,211500,212000,208500,207000,207000,207000,212000,237500,238000,239000,240000,239000,241000,243500,247000,253000,253000,254000,254000,258000,262500,263500,267500,276500,284000,286000,286000,296000,298000,299000,302000,307000,316000
,유성구,,,267500,262500,260000,257500,257500,255000,250000,250000,250000,250000,250000,250000,249500,249500,250000,252000,252000,252000,251000,249500,249500,249500,249500,249500,261000,258000,258000,258000,257500,257500,256500,254000,252500,252000,252000,252500,252000,251000,252000,250500,250500,250000,248500,247000,246500,246500,247500,245500,245000,244000,243500,244500,246000,247000,247000,247500,253500,257000,259000,260000,260000,259000,258000,258000,257000,255000,254500,254500,256500,257000,257500,237500,240000,240000,242500,242500,240000,240000,242500,242500,242500,243000,244000,244000,258000,258000,258000,258000,258500,260000,266500,269000,270000,273000,276000,287500,330000,337500,337500,342500,342500,351500,354000,365000,387500,397500,402500,415000,426500,445000
,대덕구,,,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,130000,129500,130500,130500,130500,132000,136000,137000,141000,141000,140000,141000,141000,140500,138000,138000,138000,139000,139500,140000,140500,140500,140500,140500,140000,140000,143500,143500,143500,143500,143500,144000,144000,144000,144000,144000,144000,144000,144000,145000,145000,145000,145000,145000,145500,145500,145500,145500,145500,145500,145000,145500,146000,146000,147000,152500,151500,149000,149000,149000,150000,150000,150000,150000,149000,149000,148000,146000,166000,166000,166000,165000,164500,165000,165000,165000,164500,164500,166000,167000,167000,168000,169000,169500,171000,177500,181000,184000,185000,188000,188000,192500,197500,197500
울산,,,,169955,171213,172134,172901,174257,175329,173109,171973,172140,171817,171996,170893,170087,169651,169903,170258,170583,170909,171307,171240,171480,172148,172487,172647,174407,174810,175955,176451,177096,177876,179496,180368,180601,181328,182241,182241,182810,183079,183771,184675,185491,186115,204469,205228,207213,208524,209328,210176,211088,211405,211648,211751,211861,211882,210840,211163,213688,214275,214137,213543,213390,213155,213289,213615,214006,213647,213484,212670,212153,211814,211135,216425,215631,214417,213924,213210,210016,208124,204659,202874,201244,198644,195481,193125,200350,198983,198005,195360,195544,195609,195260,193808,193589,193516,194458,195630,204303,206255,206820,206999,206940,207995,209595,210301,211549,212690,217133,223305,229435,233637
,중구,,,180000,181000,181000,182500,183500,185500,185000,184500,184500,184000,183500,181000,181000,181500,181500,182500,183500,186000,187500,187000,188500,188500,189000,190000,190500,191500,192500,193000,194000,194000,194000,195500,196500,198500,199500,199500,200000,200500,202000,204500,205500,207500,274500,277000,283500,287500,289500,292000,293000,294000,296000,296500,297500,298500,300000,302000,312500,313500,315000,314500,314500,314500,313500,314500,314000,314000,313500,314000,314000,315000,313000,265000,265000,265000,264500,262500,261000,258500,255000,252500,248500,245500,240000,240000,256000,256000,253500,247500,246500,246500,246000,244000,244000,244000,244000,244000,251000,252500,252500,251000,251500,254500,257500,262500,267000,271000,281000,286500,290500,292500
,남구,,,197500,197500,197500,197500,198500,198500,194000,192000,192500,192000,192000,189000,187500,187000,187000,187500,187500,187000,188000,188000,188000,189000,189000,189000,188500,189000,191000,192000,193500,193500,198000,199000,199000,200000,201000,201000,200000,200000,200000,200000,202000,202000,209500,210000,211500,212500,213500,215000,216500,216500,216500,217000,217500,217500,218000,218500,220000,220500,222000,222500,222500,222000,222000,222000,224000,224000,224000,222000,221500,221500,221500,250000,248500,244500,243500,245000,239000,238500,233500,232500,231500,229000,225000,222500,215000,213000,213000,211000,212500,212500,212500,210000,210000,210000,211500,214000,220000,222500,222500,224500,224500,224500,230000,230000,231000,231000,238000,250500,262500,270000
