* 통계표명 :,평균매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:48:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,,서북구,,154283,154814,157261,158341,158745,159326,159811,160567,161307,161481,161678,163145,164055,164278,164590,164663,165031,165657,165837,166182,166712,167650,169340,171050,178692,179375,180990,182558,183194,184319,185075,185313,184506,185606,186058,186798,186933,187260,187558,188288,188317,188029,187352,187577,187394,186702,186433,185913,185288,184698,184140,183081,182596,182156,181588,180548,179990,179238,177821,177485,177024,176334,175704,174662,174519,173504,173058,172243,172053,171776,170958,171452,171156,170615,170885,170471,170389,170451,170038,169415,169108,168790,168798,168523,221740,221414,221033,220663,220488,220266,220421,220722,221063,222246,224290,226409,230121,232367,233820,235012,235641,237258,245852,252859,258289,261066,265469,271527,275047,278938
,공주시,,,120333,120896,121117,121371,121408,121444,121398,121004,120960,121173,121417,122540,123917,124046,124096,123996,124052,124131,123865,123785,123871,124150,124740,125167,126067,126317,126758,126848,126710,126838,126173,126331,126390,126113,125935,125977,125698,125563,125646,125563,125375,125188,129688,129521,129354,129229,129146,128854,128688,128646,128500,128333,128417,128313,127646,127583,127521,127585,127517,127579,127579,127596,127540,127340,127277,127240,126948,127156,126927,126927,127073,110368,109978,109783,109733,109533,108940,108795,108600,108015,106890,105915,105490,104515,113976,113476,113095,112690,112500,112167,111476,111095,111238,111095,111333,111286,118886,118932,119045,118977,118955,119159,121466,126614,129636,131773,132523,135409,141705,144114
,보령시,,,104891,106283,108109,109370,109391,109761,110500,111043,111196,112391,113326,114587,114717,115000,115304,115717,116065,116196,116478,116500,116565,116761,116978,117196,117239,117804,119087,119500,120152,121065,121891,122457,122935,123174,123565,123696,124120,124663,124707,125098,125359,125620,132152,132196,132457,132543,133196,133543,133587,133761,133543,133500,133413,133283,133043,132543,132152,131848,132109,131739,131609,131391,131043,130565,130065,129439,129026,128365,127926,127600,127146,136263,135789,135592,134824,133355,132013,131171,130092,129263,128711,128105,127579,127289,143700,143125,142600,142075,141350,140550,140025,139500,138638,137488,137375,136988,135900,135675,135525,134875,134550,133638,133713,134125,135200,135575,136150,137000,137950,138835
,아산시,,,120367,120600,121211,121678,122589,123089,124243,125456,126133,126994,127617,128386,128606,128918,129183,129472,129929,130169,130498,130562,130698,131377,132329,133011,139765,140390,140661,140957,141284,141814,142310,142676,142922,143614,144028,144166,144315,144496,144637,144881,144943,144853,139622,139542,139747,140039,140258,140428,140283,139803,139553,139337,138936,138485,138037,137331,137116,136735,136332,135979,135567,134642,134293,133401,132739,132113,131959,131249,130789,130773,130881,135589,135233,134533,134128,134067,133433,132656,132133,131671,131921,131667,131562,131422,152390,152226,151373,150692,150056,149582,149582,149496,149220,149418,149582,149711,148763,148941,148797,148559,148686,149021,151030,152572,153873,154903,156148,157949,162093,165547
,서산시,,,140352,140093,140556,140204,140296,140315,140185,139222,138759,137722,136130,136056,135815,135820,135811,136546,137157,137546,137491,137380,137417,137833,138111,138370,139914,139983,140517,140672,141603,141621,141259,141138,141259,141638,142345,142655,143103,143810,144414,144569,144724,145276,151793,151931,152638,153034,153172,153310,153241,153152,152962,152462,152062,151907,151741,151483,149417,149053,148477,148277,148063,148047,147960,147887,147470,147163,147110,146622,146492,146072,145138,147897,147793,147500,146414,145155,144345,142931,142345,141362,140914,139448,138621,137483,148567,147733,146988,146637,146530,146351,145685,145804,145851,145208,144113,143363,148739,148672,148394,148272,148228,147911,147078,147789,148567,148844,149039,149289,149622,149967
,논산시,,,112346,112731,113269,113269,113038,112365,111192,110731,110788,110827,110808,110865,111592,111563,111454,111117,111663,111577,111377,111258,111248,111369,111677,111769,112432,112375,112216,112232,111991,112286,112089,112446,112393,112366,112268,112080,111938,111616,111161,110838,110789,110420,117593,117250,116936,116757,116929,117000,116943,116557,116486,116614,116486,116414,116614,116686,113189,112978,113004,112731,112664,112730,112708,112716,112623,112605,112643,112816,112938,113065,113227,107763,107763,107789,108066,107929,107816,107487,107553,107408,107421,107158,106987,106934,112672,112219,111744,110744,110275,109931,109681,110094,110625,110500,110375,110250,110000,109891,110016,110234,110125,110203,110672,111313,112969,113656,114000,115750,116406,117150
,계룡시,,,152330,152330,151678,151678,151678,150865,150591,149765,149765,149765,149357,149250,148433,147950,147146,147454,147648,147483,146804,146265,146113,147070,147313,147313,147552,147296,147252,147252,146639,145520,144337,142865,142174,141613,141470,141413,141191,141000,140504,140039,139839,139474,137807,136826,134630,134130,134283,134102,134091,135609,135054,135126,134909,135272,135339,135578,135418,135920,135580,135860,136820,136720,136496,137328,138020,138900,139414,140360,140900,141406,142436,148073,148302,148756,148963,149250,149189,149073,148890,148317,148280,148061,147476,147427,145432,144705,144318,143909,143477,143250,143023,142489,142841,143068,143159,143295,143591,144068,145182,145500,146068,148864,156727,161375,163466,164534,165318,166284,167182,171886
,연기군,,,127348,127348,129409,129515,129530,129985,130318,132050,133020,134071,138136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,홍성군,,,128452,129095,128981,128862,128981,129348,129205,129400,129448,129505,129795,130131,130762,130779,130871,131181,131538,131719,131729,131610,131650,131929,131988,132036,132107,132539,133015,132767,132498,132207,131659,130913,130637,130243,129670,129072,128474,127691,127174,127026,127083,127135,135343,135331,135594,135387,135609,135831,135631,135624,135372,134956,134770,134641,134363,134048,134441,134210,133883,133779,133624,133133,132757,133033,132843,132714,132719,132386,132416,132022,132267,135600,135900,135750,135818,134743,134508,134790,134745,134748,134655,134230,133260,132903,142509,142922,142672,142170,142398,142507,142726,142748,142683,142857,143357,143683,144541,144761,145152,145848,146424,147946,148859,149793,151772,153467,155576,158435,161783,165770
,예산군,,,100205,101205,101205,101727,101773,101636,102182,102227,102114,102909,103068,103523,104182,104318,105205,105373,106145,106382,106586,106543,106566,107116,107284,107830,113424,114393,114891,115326,115387,115739,115587,116109,116587,116543,117109,117435,118087,118391,118609,118783,118826,119000,111911,112000,112000,112268,112696,112852,112745,112584,112423,112280,111643,111071,110839,110179,109875,109621,109268,109089,109018,109007,108864,108561,108232,108018,108261,108343,108236,108093,107557,98261,97870,97826,97022,96522,96250,95663,95261,94880,94630,94283,94293,94239,120836,120553,120519,120264,120040,120083,120514,120997,121057,121155,121241,121483,121722,121862,121534,120991,120250,119547,120500,120957,121647,121922,124026,125526,126147,128019
,당진시,,,133848,133504,133389,132897,132788,132519,132402,132079,131785,131609,131433,130866,130656,130641,130641,130984,131344,131258,131453,131867,132273,132617,132914,134156,141779,142184,142463,142529,142625,142669,142860,143110,143625,143890,144154,144656,145435,145788,146556,147525,148304,149622,152986,153688,154162,154425,154696,155078,155130,155180,155180,154886,154191,153930,153488,153309,153364,153391,153271,153061,152926,153289,153789,153566,153534,153200,152682,152471,152516,152582,152003,160529,159029,158729,158200,157794,157129,156550,155949,155770,155297,154781,154164,153821,168827,168121,167506,166824,166427,165799,164900,164407,164086,163929,163279,162907,165851,165417,165021,164667,164660,164667,164868,164951,164090,163701,163264,163007,162403,161799
전북,,,,140379,140747,141854,142285,141886,141302,140675,140258,139152,138434,137473,135665,134670,134524,134280,134208,134081,133748,133380,133137,132910,132929,133074,133199,133391,133293,133400,133280,133138,133027,132782,132653,132685,132740,132748,132555,132554,132570,132676,132739,132700,132665,134170,134470,134773,134924,135125,135316,135289,135221,135139,135160,135117,135039,135044,134994,134947,134900,134955,135068,135103,135229,135349,135519,135683,135849,136000,136238,136396,136614,136772,146397,146281,146195,146072,145938,145563,145165,144834,144638,144658,144622,144595,144485,146688,146460,145991,145311,144823,144337,143819,143277,142574,142207,141796,141631,144495,144712,145098,145441,145706,146170,147300,147922,148707,149288,150466,154218,154814,155192
,전주시,,,166828,167130,167820,168193,167197,166375,165646,164583,162927,161948,160693,159538,158533,158549,158293,158148,158147,158006,157668,157450,157186,157089,157097,157247,158966,158804,158720,158634,158560,158548,158506,158358,158334,158487,158608,158419,158394,158489,158666,158795,158781,158788,163562,164195,164800,165096,165603,165823,165838,165806,165802,165873,165927,165906,165970,166056,166110,166190,166386,166619,166659,166858,167142,167386,167617,167849,168006,168167,168333,168645,168858,177099,176817,176865,176997,176841,176260,175646,175279,174983,175212,175217,175160,174895,174125,173829,173142,172092,171426,170773,169987,169107,167647,166936,166132,165780,169591,170061,170811,171551,172122,173067,175121,176116,177487,178491,180836,188397,189299,189720
,,완산구,,173047,173047,173142,172792,171415,170896,169943,169472,168821,167774,166887,166651,165509,165604,165302,165151,165066,164866,164620,164375,164035,163867,163786,163978,164073,163986,163825,163741,163533,163495,163363,163059,162961,162999,162933,162607,162569,162635,162780,162780,162686,162651,163887,164500,164962,165255,165736,165972,165953,165981,166066,166255,166396,166396,166491,166679,166830,167170,167559,168059,168210,168447,168774,169104,169396,169655,169849,170009,170094,170462,170698,177351,177075,177215,177492,177394,176599,175848,175688,175473,175732,175813,175884,175473,176692,176541,175927,175031,174354,173481,172618,171514,169344,168726,167863,167415,161019,160798,160745,160774,160769,161010,162111,162620,163313,163841,164745,169361,170293,170928
,,덕진구,,158295,159011,160517,161881,161409,160170,159750,157875,154841,153955,152193,149750,148932,148841,148648,148511,148625,148566,148100,147920,147761,147761,147892,147983,151939,151672,151694,151606,151717,151739,151822,151889,151967,152278,152656,152656,152633,152767,152989,153296,153391,153458,163141,163801,164590,164890,165430,165630,165690,165580,165460,165380,165320,165272,165296,165249,165175,164918,164862,164750,164646,164794,165024,165156,165306,165504,165614,165776,166047,166285,166470,176779,176489,176419,176369,176139,175830,175390,174760,174360,174550,174460,174240,174160,171041,170571,169796,168561,167908,167520,166827,166214,165607,164786,164051,163816,179203,180448,182099,183637,184854,186590,189712,191250,193382,194920,198882,209745,210613,210795
,군산시,,,131802,132558,134326,135267,135791,135349,134209,133953,133593,133116,132663,131884,131041,130750,130238,130006,129808,129355,128727,128471,128169,128206,128555,128662,122479,122382,122749,122662,122301,122239,121598,121380,121359,121130,120902,120647,118953,118775,118793,118793,118647,118584,122052,121958,121896,121786,121547,121443,121328,121078,120724,120516,120109,119793,119615,119031,118594,118431,118103,117922,117772,117658,117420,117388,117450,117368,117346,117420,117190,116961,116684,115021,114688,114083,112875,112510,111775,111088,109983,109390,108890,108552,108321,108233,113254,112734,112203,111629,111139,110794,110660,110580,110548,110479,110287,110362,113453,113615,113771,113859,113901,113984,114161,114484,114891,115193,115219,115375,115698,116083
,익산시,,,110430,110430,112459,112599,112698,112180,111703,112390,111064,110622,109052,107006,105552,104948,104773,104390,103831,102922,102569,102185,102078,102241,102250,102285,106111,106042,106056,105732,105666,105369,105010,104934,105084,105123,105088,104986,104958,105042,105129,105084,104974,104894,105261,105346,105452,105601,105644,106218,106186,106181,106196,106419,106532,106660,106729,106888,107073,107169,107433,107706,107944,108132,108332,108612,108818,109013,109377,110118,110604,111121,111615,137000,137500,137670,137926,138096,138266,138574,138967,139371,139461,139566,139716,139833,146207,146315,146080,145700,145330,144841,144272,143870,143750,143582,143495,143505,143380,143196,143196,143065,143043,143120,143750,144245,144690,144929,145310,145913,146245,146625
,정읍시,,,92936,93353,94520,94520,93048,92840,92340,91975,91928,91196,90875,89938,89677,89375,89027,88958,88810,88902,88610,88356,88038,87935,87954,87888,86428,86419,86391,86239,86154,86135,86120,86154,86174,86211,86248,86226,86867,86885,86952,87085,87133,87143,88983,89033,89130,89167,89192,89175,89125,89092,89072,88908,88842,88800,88780,88767,88787,89015,89075,89138,89147,89377,89492,89588,89687,89787,89868,89922,89945,89908,89872,94225,93954,93550,93371,93175,93008,92681,92619,92560,92573,92758,93000,92892,105644,105580,105708,105540,105352,105120,104940,104830,105360,105580,105920,106190,106570,106610,106630,106650,106630,106510,106750,106910,107070,107310,107350,107630,108310,108810
,남원시,,,80186,80186,80313,80543,81988,82499,85267,87950,89313,90540,92250,92875,92854,93104,93250,93667,94125,94042,93958,94125,94083,94667,94938,95458,96083,96438,97604,98229,98188,98271,98479,98513,98290,98215,98306,98215,98006,97702,97554,97431,97104,96952,93427,93413,93550,93525,93419,93367,93363,93119,92981,92931,92804,92625,92458,92442,92563,92585,92517,92579,92596,92656,92771,92960,93027,93215,93504,93692,93879,94075,94308,113972,114461,114933,115317,115528,115694,115692,115869,116064,116503,116836,117575,118092,140824,140891,141097,140965,141082,141388,141279,141044,141044,141412,141471,141206,141088,140794,140691,140941,140853,140735,140735,140809,140441,140118,140162,140544,140691,140794
,김제시,,,81846,82212,82269,84212,84212,84077,83231,82231,81808,81192,80808,80615,79885,80000,80154,80363,80710,80621,80637,80540,80313,80427,80271,80394,79287,79448,79911,79470,79322,79415,79422,79191,79065,79102,79102,79220,79257,79026,79026,79096,79204,79124,78164,78228,78278,78358,78489,78445,78380,78345,78322,78269,78225,78208,78167,78173,78042,76098,75625,75506,75481,75430,75159,75233,75178,75319,75441,75427,75492,75628,75823,90781,90896,90704,91117,91127,91121,91015,90885,90708,90563,90606,90977,91721,88030,88118,88143,88343,88543,88693,88945,88888,88988,89075,89238,89163,89350,89325,89350,89350,89350,89363,89438,89550,89675,89875,90025,90525,90725,90888
전남,,,,110919,111259,111042,111823,111997,112330,112103,112269,112463,112510,112089,112025,111989,111660,111410,111110,110910,110690,110324,110041,109789,109783,109681,109497,110276,110168,109972,109995,109898,109641,109388,109197,109213,109145,109155,109014,109461,109212,109243,109383,109410,109630,113936,114138,114346,114579,115022,115220,115451,115636,115748,115890,116170,116233,116394,116588,117935,118170,118425,118695,118919,119019,119227,119451,119757,119986,120223,120805,121077,121379,121690,140506,140878,141409,141635,141818,141702,141774,141897,142019,142205,142531,142875,143090,155863,155933,155960,156009,155977,155916,155839,155927,155921,156004,156037,156028,157783,157887,157985,157976,157982,158385,158896,159525,159936,160638,161419,162118,162518,162721
,목포시,,,117085,118402,117976,120561,120720,121976,121000,121335,121477,121566,120518,120555,120085,119463,119341,118805,118573,118354,117646,117293,116890,116500,116427,116098,115634,115537,115495,115712,115539,115366,115315,115178,115244,115380,115605,115585,115463,115244,115207,115188,115041,115688,119915,120232,120902,121768,122744,123049,123390,123390,123378,123195,123171,123037,123012,122915,122950,123243,123428,123589,124023,124272,124574,124844,125089,125152,125040,125320,125451,125991,126279,146958,147094,147318,147144,147136,146424,146028,146025,145149,145007,145021,145007,144856,152224,152124,151965,151749,151517,151371,151125,150910,150563,150313,150069,149833,148847,148667,148458,148222,148035,147715,147535,147076,146660,146306,146069,145799,145729,144972
,여수시,,,108776,109000,109132,109132,109079,109176,109132,109105,109092,109079,109079,108822,108751,108621,108511,108621,108582,108397,108274,108130,107988,108009,107914,107771,107741,107638,107396,107397,107328,107028,106763,106775,106980,106811,106920,106572,106472,106192,106407,106484,106530,106754,115766,115770,115686,115684,116139,116198,116475,116839,117097,117457,117991,118194,118710,119138,117755,118039,118618,119057,119252,119387,119713,120021,120614,121289,121789,122452,123054,123386,123888,144264,145449,146469,147560,148244,148699,149227,149586,150111,150557,151256,151633,151577,173897,173829,173519,173335,173050,173040,173222,173667,173889,174229,174694,174993,176056,176368,176875,177181,177493,178340,179104,180319,181458,182833,184368,186097,187063,188132
,순천시,,,124355,124408,124276,124296,124224,124128,124096,124057,124057,123900,123242,122617,122571,122096,121374,120946,120441,120084,119632,119279,118897,118846,118624,118341,120835,120668,120329,119963,119754,119427,119067,118646,118338,117988,117717,117521,118025,117580,117281,117042,116847,116602,120569,120553,120439,120324,120299,120478,120696,120883,120969,121244,121931,122192,122530,123115,125796,126188,126410,126790,126939,126971,127127,127451,127765,127961,128294,129020,129267,129394,129633,148662,148770,149027,149108,149203,149257,149351,149405,150054,150386,150792,151386,152096,164514,164833,165090,165599,166029,166201,166319,166639,166861,167146,167313,167556,173514,174020,174297,174601,174953,176189,177568,179493,180750,182473,184365,185689,186291,186561
,나주시,,,64540,64540,65001,65554,66029,66743,68343,71471,71980,73927,73927,73843,73810,74383,74583,75000,75533,75617,75550,75383,75517,75467,75373,75348,75430,75413,75503,75575,75512,75652,75368,75402,75552,75552,75358,75233,75283,75367,75767,76508,77142,77450,94286,94914,95329,95329,95643,95643,95686,95643,95536,95407,95229,95077,94643,94243,111263,111094,111044,110833,110861,110508,110549,110329,110176,110428,112221,115254,115756,116339,116223,174842,175105,176842,177132,177000,176842,176947,177421,178000,178474,178711,179421,180211,174435,174174,174378,174324,173802,172976,171867,171215,170759,170509,170211,169424,169433,169152,168673,167688,167010,166635,166240,165479,164583,163406,162802,162385,161990,161960
,광양시,,,87017,87111,87215,87177,87102,87055,86989,86970,86951,86861,86849,86715,87158,86844,86591,86467,86392,86225,86025,85816,85599,85281,85018,84867,85528,85400,85167,84881,84736,84291,83642,83135,82821,82726,82503,82351,83523,83415,83412,83435,83466,83400,83422,83476,83496,83413,83362,83095,83067,83035,83110,83113,83173,83219,83152,83121,83074,83100,83098,83202,83361,83486,83433,83424,83521,83526,83430,83522,83474,83548,83881,88338,88535,88876,88909,88987,89166,89629,89740,89859,90012,90184,90479,90641,110013,110427,111028,111730,112217,112444,112593,112815,113031,113315,113627,113872,114751,115006,115438,115665,115784,116341,117295,118210,118864,120239,121222,122216,122818,123352
,무안군,,,163074,159370,151481,151556,151148,150315,150685,150500,150519,150363,150696,150574,151981,151611,151530,149696,148437,147956,147326,146178,145889,149444,150148,150778,153194,153139,151792,151208,152278,151917,152194,152222,152222,152389,152528,152889,160545,160420,161625,163307,165193,166989,182265,183912,185490,186608,188941,191157,192216,193471,193853,194402,194755,194657,194461,194775,194794,194875,195131,195288,195514,195555,196113,196432,196512,196751,196669,196757,196994,197396,197804,209356,209622,210344,209469,209219,207031,205844,205313,205063,204256,204625,204969,205000,212613,212320,211420,209330,208418,207493,206863,206563,206150,205475,203525,202125,201850,200925,199613,198563,196988,195913,195113,193738,192375,191950,191088,190163,190400,190525
경북,,,,108749,109063,109797,110379,110986,111403,111886,112494,113170,113734,114330,114554,115342,115891,116625,117393,118404,119262,120750,121328,122002,123069,123911,124904,126871,127927,128651,129322,129820,130198,130504,130834,131246,131878,132494,133241,134873,135350,136004,136663,137126,137824,147605,148155,148910,149265,149388,149172,148961,148693,148202,147617,146925,146151,145427,144698,144921,144550,144063,143461,143114,142701,142284,141692,141233,140889,140416,139939,139509,138890,138298,141061,140438,140024,139629,139100,138530,138038,137580,136738,135977,135312,134728,133977,142143,141501,140897,140003,139288,138684,138180,137594,137106,136803,136520,136277,138694,138599,138515,138384,138306,138523,139389,140410,141135,141543,142124,144082,146579,148616
,포항시,,,118508,118748,119116,119555,120393,120761,121241,122107,122984,123666,124613,125146,126508,126858,127660,128504,129464,130610,132032,132489,133260,134069,134502,135116,137529,138459,139470,140235,140917,141384,141598,142233,142890,143742,144709,145962,147850,148681,149993,151391,152264,153771,161670,162954,165235,166385,167030,167082,166883,166735,166607,165995,165157,164381,163487,162593,161604,160903,160105,159244,158652,158068,157586,156861,156306,155922,155475,154734,153975,152904,151528,154165,153461,152875,152100,151385,150602,149725,148791,147603,146166,144828,144257,143415,143813,142710,141626,139969,138807,137993,137574,137097,136550,136326,136210,136105,139797,139860,140006,140203,140360,140842,142185,143926,145012,145896,147283,150954,155394,158333
,,남구,,113316,113697,114283,114961,115296,115993,116428,117342,117789,118263,119000,120000,121553,121895,123013,124308,125174,126708,128247,128991,130222,131179,131511,132724,135593,137123,138418,138828,139215,139968,140303,141813,142673,143905,144505,146173,149198,150052,151500,152880,153202,155060,157840,159280,162249,163374,164360,164912,165072,165242,165237,164689,164086,163688,163030,162192,160992,160094,159275,158328,157741,156972,156400,155497,154968,154612,154017,153288,152582,151719,150430,148706,148044,147632,146846,146249,145749,145169,144663,143326,141915,141099,140834,140596,140437,139733,138989,137274,136289,135700,135386,135186,134943,135071,134950,135207,137229,137493,137896,138340,138632,139028,139854,141556,142097,142771,144021,148972,154479,158139
,,북구,,122011,122156,122378,122656,123833,123978,124489,125322,126489,127311,128400,128556,129791,130147,130739,131283,132306,133194,134539,134806,135272,135983,136483,136700,138811,139344,140167,141167,142044,142322,142456,142511,143033,143633,144844,145822,146967,147783,149006,150417,151650,152928,164289,165467,167278,168444,168856,168567,168122,167756,167544,166889,165889,164856,163800,162867,162006,161433,160650,159844,159249,158788,158364,157756,157184,156782,156431,155682,154889,153681,152249,157686,156953,156256,155488,154698,153733,152663,151453,150360,148907,147233,146465,145233,146060,144690,143381,141762,140482,139518,139030,138369,137619,137161,137048,136702,141483,141415,141392,141426,141494,142034,143716,145483,146926,147949,149426,152256,155994,158460
,경주시,,,100100,100157,100786,101157,101500,102314,102514,103671,104814,105871,106500,107014,107943,108557,109286,109991,111517,113103,115431,115546,116589,117939,118914,120357,122329,123657,125343,126957,127757,129057,130217,130760,131603,132703,133389,134131,142169,142682,143631,144528,145233,146131,154460,154906,155404,156053,155851,155419,155066,154702,154372,153707,152805,151839,151307,150432,149649,148689,147776,146868,146219,145649,145002,144351,143586,143103,142656,142049,141349,140453,139659,126047,125656,125188,124406,122461,121344,120813,120173,118017,116111,115328,113891,112714,132372,131449,130269,129183,128414,128301,127750,127109,126853,126455,126192,126147,128450,128619,129006,129225,129988,130350,130769,131769,132725,133244,134006,136700,141013,143706
,김천시,,,111483,112584,113330,113559,113871,114163,114288,114413,114393,114563,114625,114625,114792,114792,115125,115208,115125,115042,114917,114979,115354,115792,116438,117021,117438,117625,117667,117792,117938,118104,118271,118396,118448,118531,118323,118240,120205,120320,120563,120286,120089,119696,119768,119964,120446,120536,120071,119768,119661,119446,119304,118821,118429,117554,116768,116464,127742,127516,127597,127419,127210,127071,126877,126506,126226,126065,126177,126242,126168,126055,125861,140385,140346,140681,141038,140873,140696,139987,139698,139219,139152,138265,137700,137854,140742,140217,139735,138650,137792,136883,136183,135642,135467,134850,134333,133833,132732,132531,132337,131773,131192,130821,131611,131887,131508,131524,131250,132395,136540,140960
,안동시,,,102512,102478,102581,102598,102776,103207,103517,103948,103991,104233,104198,104026,103871,103852,104169,104528,104557,104488,105612,106157,106164,106250,106359,106510,109907,110407,111010,111259,111828,112017,112231,112734,112962,113116,113353,113633,113691,114021,114090,114310,114455,114507,118553,118425,118472,118503,118675,118581,118597,118456,118275,118334,118200,118119,118150,118009,118150,118119,118119,118025,117963,117861,117906,117953,118000,117939,117173,116545,115991,115119,114945,129261,126080,125130,124482,123218,122975,122677,122409,120661,119873,119507,118566,117430,129074,128854,128549,128029,127941,127551,127059,127125,127316,127360,127493,127846,132290,132333,132297,132183,132136,132200,132114,132057,132014,132000,132243,132457,132929,133421
,구미시,,,112231,112524,113955,115299,115912,116214,117404,117509,118627,118799,119118,119767,120727,122038,123245,124266,126037,127308,129563,130325,131250,132689,133906,135165,137286,137775,138195,138643,138974,139101,139207,139174,139188,139209,139393,139893,140155,140292,140379,140732,140940,141166,152255,152403,152273,152032,151801,151144,150736,150301,149745,149088,148264,147375,146634,145829,145255,145199,144861,144421,144116,143655,143356,142786,142360,142153,141468,140694,140273,139569,138829,139990,139382,139020,138490,138206,137598,137235,136868,136304,135941,135593,135270,134525,138630,138134,137722,137190,136671,136009,135468,134750,133926,133199,132620,131722,131873,131436,131164,130773,130500,130964,132636,134382,135718,135718,135982,137809,139764,142018
