,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,행정동코드,행정동명,도로명주소,lon,lat
29,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포중앙1길 11-1, (용포리)",127.2827149,36.46566164
113,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내2길 21-2, (남리)",127.30035659999999,36.59692952
149,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 안금로 533-6, (감성리)",127.2879463,36.44019722
170,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 85-2, (용포리)",127.2813358,36.46638334
179,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안로 18-9, (정리)",127.3008992,36.59996076
249,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안로 32, (정리)",127.3013666,36.59895415
270,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원8길 27, (정리)",127.30086170000001,36.60040213
281,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내7길 6, (정리)",127.2981999,36.5993501
453,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611031000,연기면,"세종특별자치시 연기면 당산로 118, (연기리)",127.2767966,36.54417625
454,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 411, (도계리)",127.20574429999999,36.49787047
457,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 563, (봉안리)",127.2203507,36.49948085
464,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611038000,전동면,"세종특별자치시 전동면 신송로 217, (송성리)",127.210081,36.67278686
469,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원9길 26, (평리)",127.3026902,36.60338682
473,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 도원2로 39, (신흥리)",127.28701709999999,36.59270491
477,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 193, (나성동)",127.2605003,36.48207253
500,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 대첩로 148-5, (월하리)",127.27974909999999,36.59550002
503,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 165, (나성동)",127.2620271,36.47993707
547,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 금송로 210, (금암리)",127.22165859999998,36.4379089
568,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 215, (원리)",127.29632920000002,36.60350264
577,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 금송로 687, (가람동)",127.2509879,36.47089212
595,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 세종로 2085, (월하리)",127.29046699999999,36.57354778
636,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 성덕영곡길 168-5, (영곡리)",127.2637624,36.453388700000005
641,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 399, (도계리)",127.2049935,36.49706338
828,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 장터길 14, (읍내리)",127.2052777,36.67860363
931,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 금남구즉로 1, (용포리)",127.28189809999999,36.46832436
996,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 169, (소정리)",127.15651159999999,36.719245
1010,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원8길 71, (남리)",127.3011585,36.59847529
1066,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 허만석로 35, (번암리)",127.29532169999999,36.58523822
1095,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 내창1길 37, (서창리)",127.28960009999999,36.60841034
1101,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 원봉2길 29-15, (원봉리)",127.24458349999999,36.44323821
1110,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 76, (정리)",127.2987311,36.59870435
1149,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 402, (도계리)",127.20539609999999,36.49699397
1241,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 산막2길 52, (신흥리)",127.2935981,36.59411393
1260,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1190, (읍내리)",127.20487800000001,36.679394
1289,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 안금로 533-8, (감성리)",127.2877571,36.44015103
1316,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 읍내길 3, (읍내리)",127.20442690000002,36.67973344
1323,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화1길 25, (침산리)",127.2890467,36.60171108
1353,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 155, (교리)",127.29704709999999,36.6056878
1399,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내9길 3, (정리)",127.29809170000001,36.60019659
1423,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 당산로 366, (봉암리)",127.2836053,36.56401699
1426,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 158, (소정리)",127.15648020000002,36.71802819
1430,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 대평시장1길 18, (용포리)",127.2822002,36.4670194
1444,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 장터길 2-1, (읍내리)",127.2050268,36.67906156
1495,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내12길 40, (원리)",127.3000508,36.60231694
1505,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 당산로 356-3, (봉암리)",127.2834559,36.56325908
1517,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 140, (남리)",127.2975659,36.59777826
1543,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1185, (읍내리)",127.2053055,36.67916255
1606,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 91-1, (용포리)",127.2814649,36.46690682
1747,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 105, (용포리)",127.2816672,36.46795346
1754,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골골목길 19-4, (신안리)",127.28674309999998,36.61639597
1786,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 토골고개길 13-1, (신안리)",127.290139,36.62277874
1830,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 100, (용포리)",127.28195079999999,36.46745048
1841,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 95-1, (용포리)",127.28156229999999,36.46723185
1859,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611038000,전동면,"세종특별자치시 전동면 운주산로 358, (노장리)",127.2665676,36.65381748
1866,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1183, (읍내리)",127.20555279999999,36.67904704
1873,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 68, (용포리)",127.2811727,36.46471509
1889,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원로 8, (원리)",127.2977038,36.60105947
1893,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원8길 34-6, (정리)",127.30046159999999,36.60014744
1941,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611033000,부강면,"세종특별자치시 부강면 부강1길 27, (부강리)",127.36763859999999,36.53125536
1947,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 227-1, (원리)",127.29637920000002,36.60169151
1981,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 차령고개로 1081, (운당리)",127.1560494,36.69088152
1986,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 74, (용포리)",127.2812918,36.46510333
1987,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 죽림로 55, (죽림리)",127.2977267,36.59237196
2063,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 111, (원리)",127.2977645,36.60176277
2067,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골길 83, (신안리)",127.286018,36.61744603
2081,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 208, (원리)",127.297058,36.60079431
2113,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 대학길 300, (금암리)",127.20974340000001,36.462407
2132,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화길 9, (침산리)",127.2897415,36.60030033
2154,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611031000,연기면,"세종특별자치시 연기면 당산로 214, (보통리)",127.2784186,36.55232403
2156,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 세종로 2083, (월하리)",127.29026019999999,36.57294273
2158,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화로 27-1, (교리)",127.30062690000001,36.60413175
2166,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 만세길 16-2, (읍내리)",127.2040159,36.67836089
2214,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611056000,보람동,"세종특별자치시 한누리대로 2130, (보람동)",127.2890437,36.48005603
2235,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,세종특별자치시 세종특별자치시 조치원읍 충현로 80,127.29646650000001,36.5957711
2346,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 읍내길 23, (읍내리)",127.20392939999999,36.68132522
2574,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복11길 6, (침산리)",127.2927153,36.6038958
2611,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내로 85, (정리)",127.2982544,36.59950362
2619,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 227-2, (원리)",127.2962894,36.60173604
2652,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611056000,보람동,"세종특별자치시 시청대로 163, (보람동)",127.2888024,36.48082063
2653,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 233, (원리)",127.2965334,36.60193575
2674,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 모과나무길 38, (서창리)",127.2843135,36.60833365
2694,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화3길 3, (침산리)",127.2891881,36.59970223
2708,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611054000,종촌동,"세종특별자치시 달빛로 80, (종촌동, 가재마을중흥S클래스12단지)",127.25308329999999,36.50486326
2726,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 당암길 42, (봉안리)",127.23310430000001,36.49773404
2728,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611033000,부강면,"세종특별자치시 부강면 부강신대길 34, (부강리)",127.36083359999999,36.53176883
2729,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골길 31, (서창리)",127.2897398,36.613890500000004
2764,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 205, (나성동)",127.2599232,36.48290709
2819,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 대학길 300, (금암리)",127.20974340000001,36.462407
2873,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611052000,도담동,"세종특별자치시 절재로 154, (어진동)",127.2588522,36.50746771
2911,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화로 2-1, (상리)",127.30123909999999,36.60193639
2994,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안길 97-7, (남리)",127.3010318,36.59641078
3132,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 조치원4길 6, (원리)",127.29864209999998,36.60112808
3218,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 397-4, (도계리)",127.2048375,36.49704432
3228,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611033000,부강면,"세종특별자치시 부강면 부촌길 42-1, (부강리)",127.36687820000002,36.53001665
3234,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611032000,연동면,"세종특별자치시 연동면 청연로 602-1, (내판리)",127.32517150000001,36.55806816
3336,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 소정구길 162, (소정리)",127.15665420000002,36.71848902
3367,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 용포로 82, (용포리)",127.28151899999999,36.46587975
3394,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 101, (신흥리)",127.2952662,36.59748531
3559,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 월현윗길 30-1, (봉안리)",127.2234243,36.50133037
3645,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1174, (동교리)",127.20639750000001,36.6796024
3672,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 충현로 159, (침산리, 욱일2차)",127.29417720000001,36.60292216
3726,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 문화로 8, (상리)",127.3012922,36.60224311
3739,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 장안길 27, (정리)",127.3004358,36.59930016
3742,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복12길 3, (침산리)",127.2929405,36.60370789
3778,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 대학길 242, (금암리)",127.21205970000001,36.45952939
3785,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 장척로 400, (도계리)",127.20523,36.49686669
3813,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611034000,금남면,"세종특별자치시 금남면 금남구즉로 1, (용포리)",127.28189809999999,36.46832436
3824,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,세종특별자치시 세종특별자치시 조치원읍 충현로 80,127.29646650000001,36.5957711
3836,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내9길 21, (정리)",127.29715390000001,36.60007391
3929,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611056000,보람동,"세종특별자치시 시청대로 167, (보람동)",127.28983559999999,36.48132246
4022,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 227, (원리)",127.29655790000001,36.60170158
4051,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내2길 32, (남리)",127.30064990000001,36.59662483
4125,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 으뜸길 208-1, (원리)",127.2972807,36.60088574
4246,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611037000,전의면,"세종특별자치시 전의면 운주산로 1217, (읍내리)",127.2016101,36.67948028
4260,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611033000,부강면,"세종특별자치시 부강면 부강로 53, (부강리)",127.36506499999999,36.53052071
4278,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내11길 16, (교리)",127.2971232,36.60222761
4316,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 행복11길 3, (침산리)",127.29241499999999,36.6037318
4362,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 193, (나성동)",127.2605003,36.48207253
4392,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611035000,장군면,"세종특별자치시 장군면 대교길 14, (대교리)",127.21162360000001,36.50148729
4419,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 노을3로 19, 201동  (한솔동, 첫마을퍼스트프라임2단지)",127.2600121,36.4817721
4441,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 세종로 4726, (대곡리)",127.16799540000001,36.73078884
4547,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 노을3로 92, (한솔동)",127.2549407,36.4799381
4558,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 나리1로 16, 301동  (한솔동, 첫마을퍼스트프라임3단지)",127.2590393,36.47727798
4596,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 원마루길 31-5, (서창리)",127.28969,36.60957343
4669,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611036000,연서면,"세종특별자치시 연서면 세종로 2083, (월하리)",127.29026019999999,36.57294273
4697,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 노을3로 25, (한솔동)",127.25932900000001,36.48084862
4857,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611039000,소정면,"세종특별자치시 소정면 차령고개로 1081, (운당리)",127.1560494,36.69088152
4862,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골길 31, (서창리)",127.2897398,36.613890500000004
4903,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 세종로 2511, (서창리)",127.29100079999999,36.61169005
4907,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611033000,부강면,"세종특별자치시 부강면 부강로 53, (부강리)",127.36506499999999,36.53052071
4977,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 169, (나성동)",127.26181229999999,36.48023315
4999,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051000,한솔동,"세종특별자치시 금송로 687, (가람동)",127.2509879,36.47089212
5035,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 새내11길 16, (교리)",127.2971232,36.60222761
5079,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611055500,소담동,"세종특별자치시 시청대로 370, (반곡동)",127.3045486,36.4958377
5081,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611051500,새롬동,"세종특별자치시 한누리대로 253, (나성동)",127.2572523,36.48679279
5084,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,3611025000,조치원읍,"세종특별자치시 조치원읍 섭골길 96, (신안리)",127.28596340000001,36.61851814
